ID,Show,Theatre,Gross,Potential,Rev%,GrossChange,Attendance,Capacity,Att%,AttChange,AvgTicket,TopTicket,Performances,Previews,Week,Month,Year
7,9 to 5: The Musical ,Marquis ,625252,1139420,0.55,89898,10698,11277,0.95,1037,58.5,300.0,0,7,4/26/09,4,2009
7,9 to 5: The Musical ,Marquis ,666905,1139420,0.59,41653,12448,12888,0.97,1750,53.6,300.0,4,4,5/3/09,5,2009
7,9 to 5: The Musical ,Marquis ,762358,1306958,0.58,95453,11632,12888,0.90,-816,65.5,300.0,8,0,5/10/09,5,2009
7,9 to 5: The Musical ,Marquis ,797680,1306958,0.61,35322,11934,12888,0.93,302,66.8,300.0,8,0,5/17/09,5,2009
7,9 to 5: The Musical ,Marquis ,805908,1306958,0.62,8228,11718,12888,0.91,-216,68.8,300.0,8,0,5/24/09,5,2009
9,A Bronx Tale The Musical ,Longacre ,324821,354702,0.92,,2991,3132,0.95,,108.6,210.0,0,3,11/6/16,11,2016
9,A Bronx Tale The Musical ,Longacre ,678926,824318,0.82,354105,6770,7308,0.93,3779,100.3,210.0,0,7,11/13/16,11,2016
9,A Bronx Tale The Musical ,Longacre ,651268,824318,0.79,-27658,6755,7308,0.92,-15,96.4,210.0,0,7,11/20/16,11,2016
9,A Bronx Tale The Musical ,Longacre ,717860,824318,0.87,66592,6641,7308,0.91,-114,108.1,210.0,0,7,11/27/16,11,2016
9,A Bronx Tale The Musical ,Longacre ,723675,949192,0.76,5815,7898,8352,0.95,1257,91.6,275.0,4,4,12/4/16,12,2016
9,A Bronx Tale The Musical ,Longacre ,913048,951630,0.96,189373,8055,8352,0.96,157,113.4,275.0,8,0,12/11/16,12,2016
9,A Bronx Tale The Musical ,Longacre ,905783,951630,0.95,-7265,7957,8352,0.95,-98,113.8,275.0,8,0,12/18/16,12,2016
9,A Bronx Tale The Musical ,Longacre ,739974,817320,0.91,-165809,6081,7308,0.83,-1876,121.7,275.0,7,0,12/25/16,12,2016
9,A Bronx Tale The Musical ,Longacre ,1293125,1048000,1.23,553151,9048,9396,0.96,2967,142.9,275.0,9,0,1/1/17,1,2017
9,A Bronx Tale The Musical ,Longacre ,917804,951630,0.96,-375321,8050,8352,0.96,-998,114.0,275.0,8,0,1/8/17,1,2017
9,A Bronx Tale The Musical ,Longacre ,935267,951630,0.98,17463,8084,8352,0.97,34,115.7,275.0,8,0,1/15/17,1,2017
9,A Bronx Tale The Musical ,Longacre ,901699,951630,0.95,-33568,8069,8352,0.97,-15,111.8,275.0,8,0,1/22/17,1,2017
9,A Bronx Tale The Musical ,Longacre ,916155,951630,0.96,14456,8049,8352,0.96,-20,113.8,275.0,8,0,1/29/17,1,2017
9,A Bronx Tale The Musical ,Longacre ,841271,951630,0.88,-74884,7666,8352,0.92,-383,109.7,275.0,8,0,2/5/17,2,2017
9,A Bronx Tale The Musical ,Longacre ,844420,951630,0.89,3149,7645,8352,0.92,-21,110.5,275.0,8,0,2/12/17,2,2017
9,A Bronx Tale The Musical ,Longacre ,1068670,961180,1.11,224250,8189,8352,0.98,544,130.5,275.0,8,0,2/19/17,2,2017
9,A Bronx Tale The Musical ,Longacre ,958282,951630,1.01,-110388,8130,8352,0.97,-59,117.9,275.0,8,0,2/26/17,2,2017
9,A Bronx Tale The Musical ,Longacre ,846425,951630,0.89,-111857,7627,8352,0.91,-503,111.0,275.0,8,0,3/5/17,3,2017
9,A Bronx Tale The Musical ,Longacre ,861783,951630,0.91,15358,7861,8352,0.94,234,109.6,275.0,8,0,3/12/17,3,2017
9,A Bronx Tale The Musical ,Longacre ,826063,951630,0.87,-35720,7512,8352,0.90,-349,110.0,275.0,8,0,3/19/17,3,2017
9,A Bronx Tale The Musical ,Longacre ,867520,961180,0.90,41457,7920,8352,0.95,408,109.5,275.0,8,0,3/26/17,3,2017
9,A Bronx Tale The Musical ,Longacre ,850263,951630,0.89,-17257,7887,8352,0.94,-33,107.8,275.0,8,0,4/2/17,4,2017
9,A Bronx Tale The Musical ,Longacre ,797825,951630,0.84,-52438,7415,8352,0.89,-472,107.6,275.0,8,0,4/9/17,4,2017
9,A Bronx Tale The Musical ,Longacre ,858229,951630,0.90,60404,8035,8352,0.96,620,106.8,275.0,8,0,4/16/17,4,2017
9,A Bronx Tale The Musical ,Longacre ,847292,951630,0.89,-10937,7854,8352,0.94,-181,107.9,275.0,8,0,4/23/17,4,2017
9,A Bronx Tale The Musical ,Longacre ,820878,951630,0.86,-26414,7852,8352,0.94,-2,104.5,275.0,8,0,4/30/17,4,2017
9,A Bronx Tale The Musical ,Longacre ,751490,951630,0.79,-69388,7121,8352,0.85,-731,105.5,275.0,8,0,5/7/17,5,2017
9,A Bronx Tale The Musical ,Longacre ,804779,951630,0.85,53289,7644,8352,0.92,523,105.3,275.0,8,0,5/14/17,5,2017
9,A Bronx Tale The Musical ,Longacre ,813280,951630,0.85,8501,7776,8352,0.93,132,104.6,275.0,8,0,5/21/17,5,2017
9,A Bronx Tale The Musical ,Longacre ,770786,951630,0.81,-42494,7644,8352,0.92,-132,100.8,275.0,8,0,5/28/17,5,2017
9,A Bronx Tale The Musical ,Longacre ,745250,951630,0.78,-25536,7187,8352,0.86,-457,103.7,275.0,8,0,6/4/17,6,2017
9,A Bronx Tale The Musical ,Longacre ,790835,951630,0.83,45585,7607,8352,0.91,420,104.0,275.0,8,0,6/11/17,6,2017
9,A Bronx Tale The Musical ,Longacre ,771462,921066,0.84,-19373,7491,8352,0.90,-116,103.0,275.0,8,0,6/18/17,6,2017
9,A Bronx Tale The Musical ,Longacre ,786286,921066,0.85,14824,7742,8352,0.93,251,101.6,275.0,8,0,6/25/17,6,2017
9,A Bronx Tale The Musical ,Longacre ,697209,921066,0.76,-89077,7527,8352,0.90,-215,92.6,275.0,8,0,7/2/17,7,2017
9,A Bronx Tale The Musical ,Longacre ,660642,921066,0.72,-36567,7001,8352,0.84,-526,94.4,275.0,8,0,7/9/17,7,2017
9,A Bronx Tale The Musical ,Longacre ,719079,921066,0.78,58437,7585,8352,0.91,584,94.8,275.0,8,0,7/16/17,7,2017
9,A Bronx Tale The Musical ,Longacre ,727891,921066,0.79,8812,7617,8352,0.91,32,95.6,275.0,8,0,7/23/17,7,2017
9,A Bronx Tale The Musical ,Longacre ,728962,921066,0.79,1071,7953,8352,0.95,336,91.7,275.0,8,0,7/30/17,7,2017
9,A Bronx Tale The Musical ,Longacre ,690941,921066,0.75,-38021,7653,8352,0.92,-300,90.3,210.0,8,0,8/6/17,8,2017
9,A Bronx Tale The Musical ,Longacre ,701132,921066,0.76,10191,7568,8352,0.91,-85,92.6,210.0,8,0,8/13/17,8,2017
9,A Bronx Tale The Musical ,Longacre ,662502,921066,0.72,-38630,7243,8352,0.87,-325,91.5,210.0,8,0,8/20/17,8,2017
9,A Bronx Tale The Musical ,Longacre ,654986,921066,0.71,-7516,7594,8352,0.91,351,86.3,210.0,8,0,8/27/17,8,2017
9,A Bronx Tale The Musical ,Longacre ,645230,921066,0.70,-9756,7511,8352,0.90,-83,85.9,210.0,8,0,9/3/17,9,2017
9,A Bronx Tale The Musical ,Longacre ,694830,921066,0.75,49600,7047,8352,0.84,-464,98.6,210.0,8,0,9/10/17,9,2017
9,A Bronx Tale The Musical ,Longacre ,761801,921066,0.83,66971,7743,8352,0.93,696,98.4,210.0,8,0,9/17/17,9,2017
9,A Bronx Tale The Musical ,Longacre ,735786,921066,0.80,-26015,7589,8352,0.91,-154,97.0,210.0,8,0,9/24/17,9,2017
9,A Bronx Tale The Musical ,Longacre ,713274,921066,0.77,-22512,7494,8352,0.90,-95,95.2,210.0,8,0,10/1/17,10,2017
9,A Bronx Tale The Musical ,Longacre ,798218,932228,0.86,84944,7900,8352,0.95,406,101.0,210.0,8,0,10/8/17,10,2017
9,A Bronx Tale The Musical ,Longacre ,786637,921066,0.85,-11581,7949,8352,0.95,49,99.0,210.0,8,0,10/15/17,10,2017
9,A Bronx Tale The Musical ,Longacre ,784398,921066,0.85,-2239,7816,8352,0.94,-133,100.4,210.0,8,0,10/22/17,10,2017
9,A Bronx Tale The Musical ,Longacre ,782013,921066,0.85,-2385,7854,8352,0.94,38,99.6,250.0,8,0,10/29/17,10,2017
9,A Bronx Tale The Musical ,Longacre ,704767,921066,0.77,-77246,7237,8352,0.87,-617,97.4,250.0,8,0,11/5/17,11,2017
9,A Bronx Tale The Musical ,Longacre ,806226,921066,0.88,101459,7941,8352,0.95,704,101.5,250.0,8,0,11/12/17,11,2017
9,A Bronx Tale The Musical ,Longacre ,769783,921066,0.84,-36443,7622,8352,0.91,-319,101.0,250.0,8,0,11/19/17,11,2017
9,A Bronx Tale The Musical ,Longacre ,905916,924846,0.98,136133,7806,8352,0.93,184,116.1,250.0,8,0,11/26/17,11,2017
9,A Bronx Tale The Musical ,Longacre ,803518,921066,0.87,-102398,7252,8352,0.87,-554,110.8,250.0,8,0,12/3/17,12,2017
11,A Chorus Line ,Gerald Schoenfeld ,759599,721413,1.05,,7255,7483,0.97,,104.7,251.3,0,7,9/24/06,9,2006
11,A Chorus Line ,Gerald Schoenfeld ,740884,824472,0.90,-18715,7682,8552,0.90,427,96.4,251.3,0,8,10/1/06,10,2006
11,A Chorus Line ,Gerald Schoenfeld ,705628,824472,0.86,-35256,6918,8552,0.81,-764,102.0,251.3,5,3,10/8/06,10,2006
11,A Chorus Line ,Gerald Schoenfeld ,777792,824472,0.94,72164,8036,8552,0.94,1118,96.8,251.3,8,0,10/15/06,10,2006
11,A Chorus Line ,Gerald Schoenfeld ,819383,824472,0.99,41591,8528,8552,1.00,492,96.1,251.3,8,0,10/22/06,10,2006
11,A Chorus Line ,Gerald Schoenfeld ,838716,824472,1.02,19333,8543,8552,1.00,15,98.2,251.3,8,0,10/29/06,10,2006
11,A Chorus Line ,Gerald Schoenfeld ,818230,824472,0.99,-20486,8341,8552,0.98,-202,98.1,251.3,8,0,11/5/06,11,2006
11,A Chorus Line ,Gerald Schoenfeld ,807906,824472,0.98,-10324,8173,8552,0.96,-168,98.9,251.3,8,0,11/12/06,11,2006
11,A Chorus Line ,Gerald Schoenfeld ,848774,838254,1.01,40868,8405,8552,0.98,232,101.0,251.3,8,0,11/19/06,11,2006
11,A Chorus Line ,Gerald Schoenfeld ,938609,838254,1.12,89835,8651,8552,1.01,246,108.5,251.3,8,0,11/26/06,11,2006
11,A Chorus Line ,Gerald Schoenfeld ,823870,838254,0.98,-114739,8020,8552,0.94,-631,102.7,251.3,8,0,12/3/06,12,2006
11,A Chorus Line ,Gerald Schoenfeld ,849655,838254,1.01,25785,8358,8552,0.98,338,101.7,251.3,8,0,12/10/06,12,2006
11,A Chorus Line ,Gerald Schoenfeld ,849859,838254,1.01,204,8275,8552,0.97,-83,102.7,251.3,8,0,12/17/06,12,2006
11,A Chorus Line ,Gerald Schoenfeld ,908916,838254,1.08,59057,8622,8552,1.01,347,105.4,251.3,8,0,12/24/06,12,2006
11,A Chorus Line ,Gerald Schoenfeld ,951513,838254,1.14,42597,8664,8552,1.01,42,109.8,251.3,8,0,12/31/06,12,2006
11,A Chorus Line ,Gerald Schoenfeld ,893251,838254,1.07,-58262,8502,8552,0.99,-162,105.1,251.3,8,0,1/7/07,1,2007
11,A Chorus Line ,Gerald Schoenfeld ,807880,838254,0.96,-85371,8014,8552,0.94,-488,100.8,251.3,8,0,1/14/07,1,2007
11,A Chorus Line ,Gerald Schoenfeld ,727081,838254,0.87,-80799,7479,8552,0.87,-535,97.2,251.3,8,0,1/21/07,1,2007
11,A Chorus Line ,Gerald Schoenfeld ,712073,838254,0.85,-15008,7298,8552,0.85,-181,97.6,251.3,8,0,1/28/07,1,2007
11,A Chorus Line ,Gerald Schoenfeld ,656390,838254,0.78,-55683,6931,8552,0.81,-367,94.7,251.3,8,0,2/4/07,2,2007
11,A Chorus Line ,Gerald Schoenfeld ,643064,838254,0.77,-13326,6933,8552,0.81,2,92.8,251.3,8,0,2/11/07,2,2007
11,A Chorus Line ,Gerald Schoenfeld ,700069,838254,0.84,57005,7110,8552,0.83,177,98.5,251.3,8,0,2/18/07,2,2007
11,A Chorus Line ,Gerald Schoenfeld ,805080,838254,0.96,105011,8324,8552,0.97,1214,96.7,251.3,8,0,2/25/07,2,2007
11,A Chorus Line ,Gerald Schoenfeld ,617660,838254,0.74,-187420,6745,8552,0.79,-1579,91.6,301.3,8,0,3/4/07,3,2007
11,A Chorus Line ,Gerald Schoenfeld ,645359,838254,0.77,27699,7058,8552,0.83,313,91.4,301.3,8,0,3/11/07,3,2007
11,A Chorus Line ,Gerald Schoenfeld ,706622,838254,0.84,61263,8237,8552,0.96,1179,85.8,301.3,8,0,3/18/07,3,2007
11,A Chorus Line ,Gerald Schoenfeld ,673043,838254,0.80,-33579,7592,8552,0.89,-645,88.7,301.3,8,0,3/25/07,3,2007
11,A Chorus Line ,Gerald Schoenfeld ,694127,838254,0.83,21084,7903,8552,0.92,311,87.8,301.3,8,0,4/1/07,4,2007
11,A Chorus Line ,Gerald Schoenfeld ,793068,838254,0.95,98941,8429,8552,0.99,526,94.1,301.3,8,0,4/8/07,4,2007
11,A Chorus Line ,Gerald Schoenfeld ,726607,838254,0.87,-66461,8168,8552,0.96,-261,89.0,301.3,8,0,4/15/07,4,2007
11,A Chorus Line ,Gerald Schoenfeld ,659890,838254,0.79,-66717,7490,8552,0.88,-678,88.1,301.3,8,0,4/22/07,4,2007
11,A Chorus Line ,Gerald Schoenfeld ,623753,838254,0.74,-36137,7294,8552,0.85,-196,85.5,301.3,8,0,4/29/07,4,2007
11,A Chorus Line ,Gerald Schoenfeld ,572615,838254,0.68,-51138,6775,8552,0.79,-519,84.5,301.3,8,0,5/6/07,5,2007
11,A Chorus Line ,Gerald Schoenfeld ,597310,838254,0.71,24695,7079,8552,0.83,304,84.4,301.3,8,0,5/13/07,5,2007
11,A Chorus Line ,Gerald Schoenfeld ,614096,838254,0.73,16786,7300,8552,0.85,221,84.1,301.3,8,0,5/20/07,5,2007
11,A Chorus Line ,Gerald Schoenfeld ,561509,838254,0.67,-52587,6859,8552,0.80,-441,81.9,301.3,8,0,5/27/07,5,2007
11,A Chorus Line ,Gerald Schoenfeld ,490513,838254,0.59,-70996,6030,8552,0.71,-829,81.4,301.3,8,0,6/3/07,6,2007
11,A Chorus Line ,Gerald Schoenfeld ,560114,838254,0.67,69601,6751,8552,0.79,721,83.0,301.3,8,0,6/10/07,6,2007
11,A Chorus Line ,Gerald Schoenfeld ,594431,838254,0.71,34317,7381,8552,0.86,630,80.5,301.3,8,0,6/17/07,6,2007
11,A Chorus Line ,Gerald Schoenfeld ,635930,838254,0.76,41499,7857,8552,0.92,476,80.9,301.3,8,0,6/24/07,6,2007
11,A Chorus Line ,Gerald Schoenfeld ,623863,838254,0.74,-12067,8023,8552,0.94,166,77.8,301.3,8,0,7/1/07,7,2007
11,A Chorus Line ,Gerald Schoenfeld ,614864,838254,0.73,-8999,8359,8552,0.98,336,73.6,301.3,8,0,7/8/07,7,2007
11,A Chorus Line ,Gerald Schoenfeld ,562586,792383,0.71,-52278,7631,8552,0.89,-728,73.7,301.3,8,0,7/15/07,7,2007
11,A Chorus Line ,Gerald Schoenfeld ,585571,792383,0.74,22985,8069,8552,0.94,438,72.6,301.3,8,0,7/22/07,7,2007
11,A Chorus Line ,Gerald Schoenfeld ,584582,792383,0.74,-989,8236,8552,0.96,167,71.0,301.3,8,0,7/29/07,7,2007
11,A Chorus Line ,Gerald Schoenfeld ,580396,792383,0.73,-4186,8122,8552,0.95,-114,71.5,301.3,8,0,8/5/07,8,2007
11,A Chorus Line ,Gerald Schoenfeld ,597156,792383,0.75,16760,8305,8552,0.97,183,71.9,301.3,8,0,8/12/07,8,2007
11,A Chorus Line ,Gerald Schoenfeld ,573132,792383,0.72,-24024,7917,8552,0.93,-388,72.4,301.3,8,0,8/19/07,8,2007
11,A Chorus Line ,Gerald Schoenfeld ,525860,792383,0.66,-47272,7394,8552,0.86,-523,71.1,301.3,8,0,8/26/07,8,2007
11,A Chorus Line ,Gerald Schoenfeld ,542057,792383,0.68,16197,7576,8552,0.89,182,71.6,301.3,8,0,9/2/07,9,2007
11,A Chorus Line ,Gerald Schoenfeld ,382717,792383,0.48,-159340,6974,8552,0.82,-602,54.9,301.3,8,0,9/9/07,9,2007
11,A Chorus Line ,Gerald Schoenfeld ,426490,792383,0.54,43773,7571,8552,0.89,597,56.3,301.3,8,0,9/16/07,9,2007
11,A Chorus Line ,Gerald Schoenfeld ,403295,792383,0.51,-23195,6972,8552,0.82,-599,57.8,301.3,8,0,9/23/07,9,2007
11,A Chorus Line ,Gerald Schoenfeld ,430607,792383,0.54,27312,6652,8552,0.78,-320,64.7,301.3,8,0,9/30/07,9,2007
11,A Chorus Line ,Gerald Schoenfeld ,509779,792383,0.64,79172,7011,8552,0.82,359,72.7,301.3,8,0,10/7/07,10,2007
11,A Chorus Line ,Gerald Schoenfeld ,509968,792383,0.64,189,7277,8552,0.85,266,70.1,301.3,8,0,10/14/07,10,2007
11,A Chorus Line ,Gerald Schoenfeld ,506312,792383,0.64,-3656,7330,8552,0.86,53,69.1,301.3,8,0,10/21/07,10,2007
11,A Chorus Line ,Gerald Schoenfeld ,471764,792383,0.60,-34548,6836,8552,0.80,-494,69.0,301.3,8,0,10/28/07,10,2007
11,A Chorus Line ,Gerald Schoenfeld ,420414,792383,0.53,-51350,6322,8552,0.74,-514,66.5,301.3,8,0,11/4/07,11,2007
11,A Chorus Line ,Gerald Schoenfeld ,187880,495239,0.38,-232534,2834,5345,0.53,-3488,66.3,301.3,5,0,11/11/07,11,2007
11,A Chorus Line ,Gerald Schoenfeld ,263435,495239,0.53,263435,3219,5345,0.60,3219,81.8,301.3,5,0,12/2/07,12,2007
11,A Chorus Line ,Gerald Schoenfeld ,399058,792383,0.50,135623,5437,8552,0.64,2218,73.4,301.3,8,0,12/9/07,12,2007
11,A Chorus Line ,Gerald Schoenfeld ,311014,792383,0.39,-88044,4305,8552,0.50,-1132,72.2,301.3,8,0,12/16/07,12,2007
11,A Chorus Line ,Gerald Schoenfeld ,346161,792383,0.44,35147,4690,8552,0.55,385,73.8,301.3,8,0,12/23/07,12,2007
11,A Chorus Line ,Gerald Schoenfeld ,731513,792383,0.92,385352,8560,8552,1.00,3870,85.5,301.3,8,0,12/30/07,12,2007
11,A Chorus Line ,Gerald Schoenfeld ,502712,792383,0.63,-228801,7666,8552,0.90,-894,65.6,301.3,8,0,1/6/08,1,2008
11,A Chorus Line ,Gerald Schoenfeld ,349471,792383,0.44,-153241,5670,8552,0.66,-1996,61.6,301.3,8,0,1/13/08,1,2008
11,A Chorus Line ,Gerald Schoenfeld ,378417,792383,0.48,28946,5703,8552,0.67,33,66.4,301.3,8,0,1/20/08,1,2008
11,A Chorus Line ,Gerald Schoenfeld ,302599,792383,0.38,-75818,5083,8552,0.59,-620,59.5,301.3,8,0,1/27/08,1,2008
11,A Chorus Line ,Gerald Schoenfeld ,261231,792383,0.33,-41368,4363,8552,0.51,-720,59.9,301.3,8,0,2/3/08,2,2008
11,A Chorus Line ,Gerald Schoenfeld ,331333,792383,0.42,70102,5445,8552,0.64,1082,60.9,301.3,8,0,2/10/08,2,2008
11,A Chorus Line ,Gerald Schoenfeld ,430326,792383,0.54,98993,6553,8552,0.77,1108,65.7,301.3,8,0,2/17/08,2,2008
11,A Chorus Line ,Gerald Schoenfeld ,340510,792383,0.43,-89816,5505,8552,0.64,-1048,61.9,301.3,8,0,2/24/08,2,2008
11,A Chorus Line ,Gerald Schoenfeld ,303853,792383,0.38,-36657,5167,8552,0.60,-338,58.8,301.3,8,0,3/2/08,3,2008
11,A Chorus Line ,Gerald Schoenfeld ,326495,792383,0.41,22642,5321,8552,0.62,154,61.4,301.3,8,0,3/9/08,3,2008
11,A Chorus Line ,Gerald Schoenfeld ,374578,792383,0.47,48083,6025,8552,0.70,704,62.2,301.3,8,0,3/16/08,3,2008
11,A Chorus Line ,Gerald Schoenfeld ,526573,792383,0.66,151995,7896,8552,0.92,1871,66.7,301.3,8,0,3/23/08,3,2008
11,A Chorus Line ,Gerald Schoenfeld ,511919,792383,0.65,-14654,8012,8552,0.94,116,63.9,301.3,8,0,3/30/08,3,2008
11,A Chorus Line ,Gerald Schoenfeld ,320644,792383,0.40,-191275,5229,8552,0.61,-2783,61.3,301.3,8,0,4/6/08,4,2008
11,A Chorus Line ,Gerald Schoenfeld ,299744,792383,0.38,-20900,4748,8552,0.56,-481,63.1,301.3,8,0,4/13/08,4,2008
11,A Chorus Line ,Gerald Schoenfeld ,350974,792383,0.44,51230,5048,8552,0.59,300,69.5,301.3,8,0,4/20/08,4,2008
11,A Chorus Line ,Gerald Schoenfeld ,482117,792383,0.61,131143,7134,8552,0.83,2086,67.6,301.3,8,0,4/27/08,4,2008
11,A Chorus Line ,Gerald Schoenfeld ,367139,792383,0.46,-114978,5309,8552,0.62,-1825,69.2,301.3,8,0,5/4/08,5,2008
11,A Chorus Line ,Gerald Schoenfeld ,377540,792383,0.48,10401,5291,8552,0.62,-18,71.4,301.3,8,0,5/11/08,5,2008
11,A Chorus Line ,Gerald Schoenfeld ,335752,792383,0.42,-41788,5312,8552,0.62,21,63.2,301.3,8,0,5/18/08,5,2008
11,A Chorus Line ,Gerald Schoenfeld ,382037,792383,0.48,46285,5938,8552,0.69,626,64.3,301.3,8,0,5/25/08,5,2008
11,A Chorus Line ,Gerald Schoenfeld ,271588,792383,0.34,-110449,4187,8552,0.49,-1751,64.9,301.3,8,0,6/1/08,6,2008
11,A Chorus Line ,Gerald Schoenfeld ,332002,792383,0.42,60414,4846,8552,0.57,659,68.5,301.3,8,0,6/8/08,6,2008
11,A Chorus Line ,Gerald Schoenfeld ,383387,792383,0.48,51385,5546,8552,0.65,700,69.1,301.3,8,0,6/15/08,6,2008
11,A Chorus Line ,Gerald Schoenfeld ,452386,792383,0.57,68999,6459,8552,0.76,913,70.0,200.0,8,0,6/22/08,6,2008
11,A Chorus Line ,Gerald Schoenfeld ,485504,792383,0.61,33118,7234,8552,0.85,775,67.1,200.0,8,0,6/29/08,6,2008
11,A Chorus Line ,Gerald Schoenfeld ,475186,792383,0.60,-10318,7841,8552,0.92,607,60.6,200.0,8,0,7/6/08,7,2008
11,A Chorus Line ,Gerald Schoenfeld ,438336,792383,0.55,-36850,6365,8552,0.74,-1476,68.9,200.0,8,0,7/13/08,7,2008
11,A Chorus Line ,Gerald Schoenfeld ,470247,792383,0.59,31911,6995,8552,0.82,630,67.2,200.0,8,0,7/20/08,7,2008
11,A Chorus Line ,Gerald Schoenfeld ,505730,792383,0.64,35483,7375,8552,0.86,380,68.6,200.0,8,0,7/27/08,7,2008
11,A Chorus Line ,Gerald Schoenfeld ,514810,792383,0.65,9080,7481,8552,0.87,106,68.8,200.0,8,0,8/3/08,8,2008
11,A Chorus Line ,Gerald Schoenfeld ,565734,792383,0.71,50924,8054,8552,0.94,573,70.2,200.0,8,0,8/10/08,8,2008
11,A Chorus Line ,Gerald Schoenfeld ,547804,792383,0.69,-17930,7181,8552,0.84,-873,76.3,200.0,8,0,8/17/08,8,2008
14,"A Doll's House, Part 2 ",John Golden ,85982,471835,0.18,,2863,3875,0.74,,30.0,273.0,0,5,4/2/17,4,2017
14,"A Doll's House, Part 2 ",John Golden ,106139,746816,0.14,20157,4578,6200,0.74,1715,23.2,273.0,0,8,4/9/17,4,2017
14,"A Doll's House, Part 2 ",John Golden ,90503,657089,0.14,-15636,3772,5425,0.70,-806,24.0,273.0,0,7,4/16/17,4,2017
14,"A Doll's House, Part 2 ",John Golden ,111084,651289,0.17,20581,4484,5425,0.83,712,24.8,273.0,0,7,4/23/17,4,2017
14,"A Doll's House, Part 2 ",John Golden ,144520,741016,0.20,33436,5554,6200,0.90,1070,26.0,273.0,5,3,4/30/17,4,2017
14,"A Doll's House, Part 2 ",John Golden ,276160,741016,0.37,131640,5187,6200,0.84,-367,53.2,273.0,8,0,5/7/17,5,2017
14,"A Doll's House, Part 2 ",John Golden ,303664,721304,0.42,27504,5611,6200,0.91,424,54.1,273.0,8,0,5/14/17,5,2017
14,"A Doll's House, Part 2 ",John Golden ,325010,633761,0.51,21346,5107,5425,0.94,-504,63.6,273.0,7,0,5/21/17,5,2017
14,"A Doll's House, Part 2 ",John Golden ,419689,721304,0.58,94679,6083,6200,0.98,976,69.0,297.0,8,0,5/28/17,5,2017
14,"A Doll's House, Part 2 ",John Golden ,452694,721304,0.63,33005,5893,6200,0.95,-190,76.8,297.0,8,0,6/4/17,6,2017
14,"A Doll's House, Part 2 ",John Golden ,533186,721304,0.74,80492,6130,6200,0.99,237,87.0,297.0,8,0,6/11/17,6,2017
14,"A Doll's House, Part 2 ",John Golden ,530698,721304,0.74,-2488,5837,6200,0.94,-293,90.9,297.0,8,0,6/18/17,6,2017
14,"A Doll's House, Part 2 ",John Golden ,504782,721304,0.70,-25916,5701,6200,0.92,-136,88.5,297.0,8,0,6/25/17,6,2017
14,"A Doll's House, Part 2 ",John Golden ,476124,721304,0.66,-28658,5549,6200,0.90,-152,85.8,297.0,8,0,7/2/17,7,2017
14,"A Doll's House, Part 2 ",John Golden ,450676,721304,0.62,-25448,5532,6200,0.89,-17,81.5,297.0,8,0,7/9/17,7,2017
14,"A Doll's House, Part 2 ",John Golden ,557757,721304,0.77,107081,5829,6200,0.94,297,95.7,297.0,8,0,7/16/17,7,2017
14,"A Doll's House, Part 2 ",John Golden ,646910,721304,0.90,89153,6150,6200,0.99,321,105.2,297.0,8,0,7/23/17,7,2017
14,"A Doll's House, Part 2 ",John Golden ,284682,721304,0.39,-362228,5163,6200,0.83,-987,55.1,297.0,8,0,7/30/17,7,2017
14,"A Doll's House, Part 2 ",John Golden ,232352,702872,0.33,-52330,4317,6200,0.70,-846,53.8,273.0,8,0,8/6/17,8,2017
14,"A Doll's House, Part 2 ",John Golden ,233522,702872,0.33,1170,4772,6200,0.77,455,48.9,273.0,8,0,8/13/17,8,2017
14,"A Doll's House, Part 2 ",John Golden ,192023,702872,0.27,-41499,3613,6200,0.58,-1159,53.2,273.0,8,0,8/20/17,8,2017
14,"A Doll's House, Part 2 ",John Golden ,198210,702872,0.28,6187,3817,6200,0.62,204,51.9,273.0,8,0,8/27/17,8,2017
14,"A Doll's House, Part 2 ",John Golden ,253624,702872,0.36,55414,4175,6200,0.67,358,60.8,273.0,8,0,9/3/17,9,2017
14,"A Doll's House, Part 2 ",John Golden ,258968,707392,0.37,5344,3616,6200,0.58,-559,71.6,273.0,8,0,9/10/17,9,2017
14,"A Doll's House, Part 2 ",John Golden ,303106,707392,0.43,44138,4034,6200,0.65,418,75.1,273.0,8,0,9/17/17,9,2017
14,"A Doll's House, Part 2 ",John Golden ,332574,702872,0.47,29468,4623,6200,0.75,589,71.9,273.0,8,0,9/24/17,9,2017
16,A Gentleman's Guide to Love and Murder ,Walter Kerr ,311467,724541,0.43,,4893,5943,0.82,,63.7,250.0,0,7,10/27/13,10,2013
16,A Gentleman's Guide to Love and Murder ,Walter Kerr ,308207,892240,0.35,-3260,5482,6792,0.81,589,56.2,250.0,0,8,11/3/13,11,2013
16,A Gentleman's Guide to Love and Murder ,Walter Kerr ,354837,892240,0.40,46630,5865,6792,0.86,383,60.5,250.0,0,8,11/10/13,11,2013
16,A Gentleman's Guide to Love and Murder ,Walter Kerr ,281423,778745,0.36,-73414,5614,6792,0.83,-251,50.1,250.0,1,7,11/17/13,11,2013
16,A Gentleman's Guide to Love and Murder ,Walter Kerr ,414591,892240,0.46,133168,5403,6792,0.80,-211,76.7,250.0,8,0,11/24/13,11,2013
16,A Gentleman's Guide to Love and Murder ,Walter Kerr ,551608,946620,0.58,137017,5947,7256,0.82,544,92.8,250.0,8,0,12/1/13,12,2013
